name,lineage,bootstrap,ambiguity,representative
Ireland/24052/2020|EPI_ISL_418584||Ireland|Wicklow||2020-03-10,B.1,98/94,0,
Ireland/COR-20134/2020|EPI_ISL_414487||Ireland|Cork||2020-03-04,B,90/97,0,
Ireland/Cork2/2020|EPI_ISL_417432||Ireland|Cork||2020-03-08,B,90/97,2.9,
Ireland/Dublin-19072/2020|EPI_ISL_414584||Ireland|Dublin||2020-03-02,B.1,81,2.9,
Ireland/Dublin-22361/2020|EPI_ISL_418580||Ireland|Cork||2020-03-08,B.1,98/91,0,
Ireland/Dublin-22428/2020|EPI_ISL_418581||Ireland|Dublin||2020-03-08,B.1,92,0,
Ireland/Limerick-19933/2020|EPI_ISL_414585||Ireland|Limerick||2020-03-03,B.1,100,2.9,
Ireland/Limerick-19934/2020|EPI_ISL_414586||Ireland|Limerick||2020-03-03,B.1,99/100,0,
Ireland/Limerick-19935/2020|EPI_ISL_414587||Ireland|Limerick||2020-03-03,B.1,99/100,0.04,
Italy/6193/2020|EPI_ISL_420568||Italy|Abruzzo||2020-03-23,B.1,98/96,0.01,1
Italy/CDG1/2020|EPI_ISL_412973||Italy|Lombardy||2020-02-20,B.1,99/100,0,
Italy/FVG-ICGEB_S1/2020|EPI_ISL_417418||Italy|Friuli_Venezia_Giulia||2020-03-01,B.1,100,0,
Italy/FVG-ICGEB_S5/2020|EPI_ISL_417419||Italy|Friuli_Venezia_Giulia||2020-03-01,B.1,99/99,0,
Italy/FVG-ICGEB_S8/2020|EPI_ISL_417421||Italy|Friuli_Venezia_Giulia||2020-03-01,B.1,99/100,0,
Italy/FVG-ICGEB_S9/2020|EPI_ISL_417423||Italy|Friuli_Venezia_Giulia||2020-03-01,B.1,99/100,0,
Italy/INMI1-isl/2020|EPI_ISL_410545||Italy|Rome||2020-01-29,B,14/80,0,
Italy/INMI3/2020|EPI_ISL_417921||Italy|Rome||2020-03-01,B.1,100,0,
Italy/INMI4/2020|EPI_ISL_417922||Italy|Rome||2020-02-28,B.1,98/96,0,
Italy/INMI5/2020|EPI_ISL_417923||Italy|Rome||2020-03-04,B.1.5,99/100,0,
Italy/INMI6/2020|EPI_ISL_419254||Italy|Rome||2020-03-23,B.1,100,0,
Italy/INMI7/2020|EPI_ISL_419255||Italy|Rome||2020-03-23,B.1,100,0.05,
Italy/SPL1/2020|EPI_ISL_412974||Italy|Rome||2020-01-29,B,85,0,
Italy/TE4836/2020|EPI_ISL_418260||Italy|Abruzzo||2020-03-16,B.1,22/100,0.5,
Italy/TE4880/2020|EPI_ISL_418256||Italy|Abruzzo||2020-03-14,B.1,1/100,0,
Italy/TE4925/2020|EPI_ISL_418255||Italy|Abruzzo||2020-03-14,B.1,99/99,0.01,
Italy/TE4953/2020|EPI_ISL_418258||Italy|Abruzzo||2020-03-14,B.1,Jan-97,0,
Italy/TE4959/2020|EPI_ISL_418259||Italy|Abruzzo||2020-03-14,B.1,98/94,0.56,
Italy/TE5052/2020|EPI_ISL_418261||Italy|Abruzzo||2020-03-17,B.1,98/97,4.71,
Italy/TE5056/2020|EPI_ISL_418257||Italy|Abruzzo||2020-03-17,B.1,98/100,0.02,
Italy/TE5166/2020|EPI_ISL_420563||Italy|Teramo||2020-03-18,B.1,99/100,0,1
Italy/TE5472/2020|EPI_ISL_420564||Italy|Castel_di_Sangro||2020-03-19,B.1,22/99,0.01,
Italy/TE5476/2020|EPI_ISL_420565||Italy|Abruzzo|Teramo|2020-03-19,B.1,98/95,0.05,
Italy/TE5512/2020|EPI_ISL_420566||Italy|Abruzzo||2020-03-19,B.1,78,0.18,
Italy/TE5780/2020|EPI_ISL_420567||Italy|Abruzzo|L''Aquila|2020-03-21,B.1,98/100,0.02,
Italy/TE6195/2020|EPI_ISL_420569||Italy|Abruzzo||2020-03-23,B.1,100,0.01,
Italy/TE6222/2020|EPI_ISL_420583||Italy|Abruzzo||2020-03-23,B.1,98/97,0.02,
Italy/TE6225/2020|EPI_ISL_420592||Italy|Abruzzo||2020-03-23,B.1,98/100,2.22,
Italy/UniMI01/2020|EPI_ISL_417445||Italy|Lombardy|Milan|2020-02-24,B.1,100,0,
Italy/UniMI03/2020|EPI_ISL_417447||Italy|Lombardy|Milan|2020-02-24,B.1,99/100,0,
Italy/UniSR1/2020|EPI_ISL_413489||Italy|Lombardy|Milan|2020-03-03,B.1,99/99,0,
Italy/UnivPM1/2020|EPI_ISL_417491||Italy|Marche||2020-03-03,B.1,22/99,0,1
Japan/AI-I-004/2020|EPI_ISL_407084||Japan|Aichi||2020-01-25,B,90/97,0.08,
Japan/DP0005/2020|EPI_ISL_416565||Japan|unknown||2020-02-15,B.5,100,0,
Japan/DP0027/2020|EPI_ISL_416566||Japan|unknown||2020-02-15,B,30/90,0,
Japan/DP0037/2020|EPI_ISL_416567||Japan|unknown||2020-02-15,B,59/92,0.01,
Japan/DP0058/2020|EPI_ISL_416568||Japan|unknown||2020-02-15,B.5,100,1.24,
Japan/DP0059/2020|EPI_ISL_416569||Japan|unknown||2020-02-15,B,30/73,0,
Japan/DP0065/2020|EPI_ISL_416570||Japan|unknown||2020-02-15,B,89,0,
Japan/DP0077/2020|EPI_ISL_416571||Japan|unknown||2020-02-15,B,96,0,
Japan/DP0078/2020|EPI_ISL_416572||Japan|unknown||2020-02-15,B,30/79,0,
Japan/DP0104/2020|EPI_ISL_416573||Japan|unknown||2020-02-15,B,30/77,0,
Japan/DP0107/2020|EPI_ISL_416574||Japan|unknown||2020-02-15,B,30/78,0,
Japan/DP0121/2020|EPI_ISL_416575||Japan|unknown||2020-02-15,B,59/83,0,
Japan/DP0133/2020|EPI_ISL_416576||Japan|unknown||2020-02-15,B,30/77,0,
Japan/DP0134/2020|EPI_ISL_416577||Japan|unknown||2020-02-15,B,73,0,
Japan/DP0152/2020|EPI_ISL_416578||Japan|unknown||2020-02-15,B,99/88,0,
Japan/DP0158/2020|EPI_ISL_416579||Japan|unknown||2020-02-15,B,59/90,0,
Japan/DP0184/2020|EPI_ISL_416580||Japan|unknown||2020-02-15,B,59/79,0,
Japan/DP0190/2020|EPI_ISL_416581||Japan|unknown||2020-02-15,B,59/86,0,
Japan/DP0191/2020|EPI_ISL_416582||Japan|unknown||2020-02-15,B.5,99/89,0,
Japan/DP0196/2020|EPI_ISL_416583||Japan|unknown||2020-02-15,B,59/91,0,
Japan/DP0200/2020|EPI_ISL_416584||Japan|unknown||2020-02-15,B,99/92,0,
Japan/DP0236/2020|EPI_ISL_416585||Japan|unknown||2020-02-16,B,59/93,0,
Japan/DP0274/2020|EPI_ISL_416586||Japan|unknown||2020-02-16,B,59/75,0,
Japan/DP0278/2020|EPI_ISL_416587||Japan|unknown||2020-02-16,B.5,99/90,0,
Japan/DP0286/2020|EPI_ISL_416588||Japan|unknown||2020-02-16,B.5,95,0.05,
Japan/DP0287/2020|EPI_ISL_416589||Japan|unknown||2020-02-16,B,59/90,0,
Japan/DP0289/2020|EPI_ISL_416590||Japan|unknown||2020-02-16,B,75,0,
Japan/DP0290/2020|EPI_ISL_416591||Japan|unknown||2020-02-16,B,30/89,0,
Japan/DP0294/2020|EPI_ISL_416592||Japan|unknown||2020-02-16,B,May-72,0,
Japan/DP0311/2020|EPI_ISL_416593||Japan|unknown||2020-02-16,B,90,0,
Japan/DP0319/2020|EPI_ISL_416594||Japan|unknown||2020-02-16,B,75,0,
Japan/DP0328/2020|EPI_ISL_416595||Japan|unknown||2020-02-16,B,80,0,
Japan/DP0344/2020|EPI_ISL_416596||Japan|unknown||2020-02-16,B,30/79,0,
Japan/DP0346/2020|EPI_ISL_416597||Japan|unknown||2020-02-16,B,59/74,0,
Japan/DP0357/2020|EPI_ISL_416598||Japan|unknown||2020-02-16,B.5,79/81,0,1
Japan/DP0361/2020|EPI_ISL_416599||Japan|unknown||2020-02-16,B,30/94,0,
Japan/DP0438/2020|EPI_ISL_416600||Japan|unknown||2020-02-16,B,76,0,
Japan/DP0457/2020|EPI_ISL_416601||Japan|unknown||2020-02-16,B,59/91,0,
Japan/DP0462/2020|EPI_ISL_416602||Japan|unknown||2020-02-16,B.5,98/100,0.75,
Japan/DP0464/2020|EPI_ISL_416603||Japan|unknown||2020-02-16,B.5,69,0,1
Japan/DP0476/2020|EPI_ISL_416604||Japan|unknown||2020-02-16,B.5,91,0,1
Japan/DP0481/2020|EPI_ISL_416605||Japan|unknown||2020-02-16,B,98,0,
Japan/DP0482/2020|EPI_ISL_416606||Japan|unknown||2020-02-16,B,30/78,0,
Japan/DP0543/2020|EPI_ISL_416607||Japan|unknown||2020-02-17,B,59/95,0,
Japan/DP0544/2020|EPI_ISL_416608||Japan|unknown||2020-02-17,B,76/94,0,
Japan/DP0568/2020|EPI_ISL_416609||Japan|unknown||2020-02-17,B,59/79,0,
Japan/DP0588/2020|EPI_ISL_416610||Japan|unknown||2020-02-17,B.5,79/87,0,
Japan/DP0644/2020|EPI_ISL_416611||Japan|unknown||2020-02-17,B,74,0,
Japan/DP0645/2020|EPI_ISL_416612||Japan|unknown||2020-02-17,B,59/95,0,
Japan/DP0654/2020|EPI_ISL_416613||Japan|unknown||2020-02-17,B.5,98/69,0,1
Japan/DP0687/2020|EPI_ISL_416614||Japan|unknown||2020-02-17,B,91,0,
Japan/DP0690/2020|EPI_ISL_416615||Japan|unknown||2020-02-17,B,1,0.75,
Japan/DP0697/2020|EPI_ISL_416616||Japan|unknown||2020-02-17,B.5,100,1.27,
Japan/DP0699/2020|EPI_ISL_416617||Japan|unknown||2020-02-17,B,59/76,0,
Japan/DP0700/2020|EPI_ISL_416618||Japan|unknown||2020-02-17,B,30/87,0.77,
Japan/DP0703/2020|EPI_ISL_416619||Japan|unknown||2020-02-17,B.5,100,0,
Japan/DP0724/2020|EPI_ISL_416620||Japan|unknown||2020-02-17,B,95,0,
Japan/DP0743/2020|EPI_ISL_416621||Japan|unknown||2020-02-17,B,59/88,0,
Japan/DP0752/2020|EPI_ISL_416622||Japan|unknown||2020-02-17,B,92,0,
Japan/DP0763/2020|EPI_ISL_416623||Japan|unknown||2020-02-17,B,85,2.14,
Japan/DP0764/2020|EPI_ISL_416624||Japan|unknown||2020-02-17,B.5,100,0,
Japan/DP0765/2020|EPI_ISL_416625||Japan|unknown||2020-02-17,B.5,98,0,1
Japan/DP0779/2020|EPI_ISL_416626||Japan|unknown||2020-02-17,B,89,0.76,
Japan/DP0785/2020|EPI_ISL_416627||Japan|unknown||2020-02-17,B,30/78,0,
Japan/DP0786/2020|EPI_ISL_416628||Japan|unknown||2020-02-17,B,59/80,0,
Japan/DP0802/2020|EPI_ISL_416629||Japan|unknown||2020-02-17,B,78,0,
Japan/DP0803/2020|EPI_ISL_416630||Japan|unknown||2020-02-17,B,88,0,
Japan/DP0804/2020|EPI_ISL_416631||Japan|unknown||2020-02-17,B,30/72,0,
Japan/DP0827/2020|EPI_ISL_416632||Japan|unknown||2020-02-17,B,30/81,0,
Japan/DP0880/2020|EPI_ISL_416633||Japan|unknown||2020-02-17,B,99/90,0,
Japan/DP0890/2020|EPI_ISL_416634||Japan|unknown||2020-02-17,B,79,0,
Japan/Hu_DP_Kng_19-020/2020|EPI_ISL_412968||Japan|||2020-02-10,B,79,0,
Japan/Hu_DP_Kng_19-027/2020|EPI_ISL_412969||Japan|||2020-02-10,B.5,79/80,0,
Japan/Hu_DP_Kng_19-031/2020|EPI_ISL_420889||Japan|||2020-02-14,B,59/88,0,
Japan/Hu_Kng_19-437/2020|EPI_ISL_420890||Japan|||2020-03-09,B,90/98,0,
Japan/KY-V-029/2020|EPI_ISL_408669||Japan|Kyoto||2020-01-29,B,90/98,0,
Japan/NA-20-05-1/2020|EPI_ISL_410531||Japan|Nara||2020-01-25,B,97,0,
Japan/OS-20-07-1/2020|EPI_ISL_410532||Japan|Osaka||2020-01-23,B,90/92,0,
Japan/P1/2020|EPI_ISL_419296||Japan|Kochi||2020-03-08,B.1,97/80,0,
Japan/P2-1/2020|EPI_ISL_419297||Japan|Chiba||2020-03-10,B.1,99/80,0,
Japan/P2-2/2020|EPI_ISL_419298||Japan|Chiba||2020-03-10,B.1,97/80,0,
Japan/P3-1/2020|EPI_ISL_419299||Japan|Ishikawa||2020-03-09,B.1,99/83,0,
Japan/P3-2/2020|EPI_ISL_419300||Japan|Ishikawa||2020-03-20,B.1,81,0,
Japan/P4-1/2020|EPI_ISL_419301||Japan|Saitama||2020-03-11,B.1,98/100,0,
Japan/P4-2/2020|EPI_ISL_419302||Japan|Saitama||2020-03-12,B.1,98/100,0,
Japan/P4-3/2020|EPI_ISL_419303||Japan|Saitama||2020-03-12,B.1,98/97,0,
Japan/P4-4/2020|EPI_ISL_419304||Japan|Saitama||2020-03-17,B.1,98/97,0,
Japan/P4-5/2020|EPI_ISL_419305||Japan|Saitama||2020-03-18,B.1,98/100,0,
Japan/P4-6/2020|EPI_ISL_419306||Japan|Saitama||2020-03-20,B.1,98/90,0,
Japan/P4-7/2020|EPI_ISL_419307||Japan|Saitama||2020-03-20,B.1,97,0,
Japan/P4-8/2020|EPI_ISL_419308||Japan|Saitama||2020-03-19,B.1,98/97,0,
Japan/P5-1/2020|EPI_ISL_419309||Japan|Chiba||2020-03-12,B.1,98/100,0,
Japan/P5-2/2020|EPI_ISL_419310||Japan|Chiba||2020-03-13,B.1,96,0,
Japan/P5-3/2020|EPI_ISL_419311||Japan|Chiba||2020-03-13,B.1,98/98,0,
Japan/SMU-0311S2/2020|EPI_ISL_416524||Japan|Saitama||2020-03-11,B.1,99/100,0,
Japan/SMU-0311S3/2020|EPI_ISL_416525||Japan|Saitama||2020-03-11,B.1,99/100,0,
Japan/TK-20-31-3/2020|EPI_ISL_413459||Japan|Tokyo||2020-02-20,B.5,79/86,0,
Japan/TY-WK-012/2020|EPI_ISL_408665||Japan|Tokyo||2020-01-29,A,Apr-74,0,
Japan/TY-WK-501/2020|EPI_ISL_408666||Japan|Tokyo||2020-01-31,A,Apr-73,0,
Japan/TY-WK-521/2020|EPI_ISL_408667||Japan|Tokyo||2020-01-31,A,75,0,
Japan/UT-NCGM02/2020|EPI_ISL_418809||Japan|Tokyo||2020-02-01,A,76,0,
Jian/JX129/2020|EPI_ISL_421253||China|Jiangxi|Jian|2020-01-26,B,90/94,0,
Jian/JX169/2020|EPI_ISL_421256||China|Jiangxi|Jian|2020-01-27,B,90/100,0,
Jiangsu/IVDC-JS-001/2020|EPI_ISL_408488||China|Jiangsu|Huaian|2020-01-19,B,90/96,0,
Jiangsu/JS01/2020|EPI_ISL_411950||China|Jiangsu||2020-01-23,B,90/96,0,
Jiangsu/JS02/2020|EPI_ISL_411952||China|Jiangsu||2020-01-24,B,81,0,
Jiangsu/JS03/2020|EPI_ISL_411953||China|Jiangsu||2020-01-24,B,90/93,0,
Jiangxi/IVDC-JX-002/2020|EPI_ISL_408486||China|Jiangxi|Pingxiang|2020-01-11,B,90/99,0,
Jingzhou/HBCDC-HB-01/2020|EPI_ISL_412459||China|Hubei|Jingzhou|2020-01-08,B,90/99,0,
Jiujiang/JX22/2020|EPI_ISL_421237||China|Jiangxi|Jiujiang|2020-01-22,A,1,0,
Korea/BA-ACH_2604/2020|EPI_ISL_420799||Korea|||2020-02-27,B.2,62/80,0,
Korea/BA-ACH_2718/2020|EPI_ISL_420800||Korea|||2020-02-29,B.2,99/87,0,
Korea/BA-ACH_2719/2020|EPI_ISL_420801||Korea|||2020-02-29,B.2,99/79,0,
Kuwait/KU09/2020|EPI_ISL_416541||Kuwait|Dasman||2020-03-02,B.4,69,0,
Kuwait/KU12/2020|EPI_ISL_416458||Kuwait|Hawali||2020-03-02,B.4,69,0,
Kuwait/KU17/2020|EPI_ISL_416542||Kuwait|Dasman||2020-03-02,B.4,97/97,0,
Kuwait/KU18/2020|EPI_ISL_416543||Kuwait|Dasman||2020-03-02,B.4,55/75,0.01,
Luxembourg/LNS0000001/2020|EPI_ISL_419562||Luxembourg|||2020-02-29,B.1,99/74,0.18,
Luxembourg/LNS0156959/2020|EPI_ISL_419563||Luxembourg|||2020-03-12,B.1,99/100,0,
Luxembourg/LNS0158952/2020|EPI_ISL_417534||Luxembourg|||2020-03-18,B.1,99/100,0,
Luxembourg/LNS0366116/2020|EPI_ISL_419564||Luxembourg|||2020-03-15,B.1,99,0,
Luxembourg/LNS0591129/2020|EPI_ISL_419565||Luxembourg|||2020-03-09,B.2,78,2.15,
Luxembourg/LNS0641910/2020|EPI_ISL_419566||Luxembourg|||2020-03-05,B.2,98/79,0,
Luxembourg/LNS0716877/2020|EPI_ISL_419567||Luxembourg|||2020-03-15,B.1,22/99,1.74,
Luxembourg/LNS0756270/2020|EPI_ISL_419568||Luxembourg|||2020-03-14,B.1,99/100,0,
Luxembourg/LNS0945359/2020|EPI_ISL_419569||Luxembourg|||2020-03-07,B.2,99/86,0.72,
Luxembourg/LNS1234709/2020|EPI_ISL_419570||Luxembourg|||2020-03-12,B.1,99/100,0,
Luxembourg/LNS1612000/2020|EPI_ISL_419571||Luxembourg|||2020-03-06,B.1,99/100,1.32,
Luxembourg/LNS1870254/2020|EPI_ISL_419572||Luxembourg|||2020-03-10,B.2,98/81,2.12,
Luxembourg/LNS1874423/2020|EPI_ISL_419573||Luxembourg|||2020-03-11,B.1.5,99/100,0.04,
Luxembourg/LNS1909273/2020|EPI_ISL_419574||Luxembourg|||2020-03-16,B.1,99,4.11,
Luxembourg/LNS1918658/2020|EPI_ISL_419575||Luxembourg|||2020-03-14,B.1,99/99,1.54,
Luxembourg/LNS2013896/2020|EPI_ISL_417531||Luxembourg|||2020-03-18,B.1.12,89,0,
Luxembourg/LNS2128808/2020|EPI_ISL_417530||Luxembourg|||2020-03-18,B.1,99/100,0,
Luxembourg/LNS2151006/2020|EPI_ISL_419576||Luxembourg|||2020-03-17,B.1,9/100,0.94,
Luxembourg/LNS2247193/2020|EPI_ISL_419577||Luxembourg|||2020-03-12,B.1,99/100,1.66,
Luxembourg/LNS2614631/2020|EPI_ISL_419578||Luxembourg|||2020-03-08,B.1,99/100,0.01,
Luxembourg/LNS2848109/2020|EPI_ISL_417527||Luxembourg|||2020-03-18,B.1,99/100,0.01,
Luxembourg/LNS2886370/2020|EPI_ISL_419579||Luxembourg|||2020-03-14,B.1,99/100,0.01,
Luxembourg/LNS2907333/2020|EPI_ISL_419580||Luxembourg|||2020-03-12,B.1,99/100,0,
Luxembourg/LNS3089015/2020|EPI_ISL_419581||Luxembourg|||2020-03-11,B.1,99/90,3.96,
Luxembourg/LNS3156434/2020|EPI_ISL_419582||Luxembourg|||2020-03-13,B.1,99/100,0,
Luxembourg/LNS3588186/2020|EPI_ISL_419583||Luxembourg|||2020-03-15,B.1,9/100,0.05,
Luxembourg/LNS3694003/2020|EPI_ISL_417528||Luxembourg|||2020-03-18,B.2,99/79,0,
Luxembourg/LNS3711853/2020|EPI_ISL_419584||Luxembourg|||2020-03-13,B.1,26/87,0,
Luxembourg/LNS3879580/2020|EPI_ISL_419585||Luxembourg|||2020-03-14,B.1,26/89,0.17,
Luxembourg/LNS4134806/2020|EPI_ISL_419586||Luxembourg|||2020-03-14,B.1.12,99/91,0,1
Luxembourg/LNS4691488/2020|EPI_ISL_419587||Luxembourg|||2020-03-11,B.1,99/100,0,
Luxembourg/LNS4836560/2020|EPI_ISL_419588||Luxembourg|||2020-03-16,B.1,99/100,0,
Luxembourg/LNS4845603/2020|EPI_ISL_419589||Luxembourg|||2020-03-15,B.1,99,0,
Luxembourg/LNS5032431/2020|EPI_ISL_419590||Luxembourg|||2020-03-11,B.1,26/87,0,1
Luxembourg/LNS5228153/2020|EPI_ISL_419591||Luxembourg|||2020-03-14,B.1.12,99/79,0.58,
Luxembourg/LNS5440244/2020|EPI_ISL_419592||Luxembourg|||2020-03-15,B.1,99/92,0.09,
Luxembourg/LNS5731562/2020|EPI_ISL_417529||Luxembourg|||2020-03-18,B.1.19,99,0,1
Luxembourg/LNS6282845/2020|EPI_ISL_417533||Luxembourg|||2020-03-18,B.1,99/99,0,
Luxembourg/LNS6603085/2020|EPI_ISL_419593||Luxembourg|||2020-03-16,B.1,99/100,0.01,
Luxembourg/LNS7537751/2020|EPI_ISL_419594||Luxembourg|||2020-03-16,B.1.12,97/86,0,
Luxembourg/LNS7753431/2020|EPI_ISL_419595||Luxembourg|||2020-03-12,B.1,91,0,
Luxembourg/LNS7866283/2020|EPI_ISL_419596||Luxembourg|||2020-03-12,B.1,98/98,0,
Luxembourg/LNS7928872/2020|EPI_ISL_419597||Luxembourg|||2020-03-15,B.1.12,88,0.02,
Luxembourg/LNS8188502/2020|EPI_ISL_419598||Luxembourg|||2020-03-14,B.1,99/100,0.16,
Luxembourg/LNS8489624/2020|EPI_ISL_417532||Luxembourg|||2020-03-18,B.1.12,99/93,0,
Luxembourg/LNS8639502/2020|EPI_ISL_419599||Luxembourg|||2020-03-16,B.1.12,97/86,0.27,
Luxembourg/LNS9080444/2020|EPI_ISL_419600||Luxembourg|||2020-03-13,B.1,87,0,
Luxembourg/LNS9086704/2020|EPI_ISL_419601||Luxembourg|||2020-03-15,B.1.12,26/89,0,
Luxembourg/LNS9324837/2020|EPI_ISL_419602||Luxembourg|||2020-03-12,B.1.12,99/86,0,
Luxembourg/LNS9371718/2020|EPI_ISL_417526||Luxembourg|||2020-03-18,B.1,99/100,0,
Luxembourg/LNS9512434/2020|EPI_ISL_419603||Luxembourg|||2020-03-16,B.1,99/86,0.88,
Luxembourg/LNS9627078/2020|EPI_ISL_419604||Luxembourg|||2020-03-15,B.1,99/99,0.78,
Luxembourg/LNS9652104/2020|EPI_ISL_419605||Luxembourg|||2020-03-12,B.1,99/100,1.6,
Luxembourg/LNS9862689/2020|EPI_ISL_419606||Luxembourg|||2020-03-11,B.1,86,0,
Luxembourg/LNS9982497/2020|EPI_ISL_419607||Luxembourg|||2020-03-14,B.1.12,85,0,
Luxembourg/Lux1/2020|EPI_ISL_413593||Luxembourg|||2020-02-29,B.1,99/67,0,1
Malaysia/189332/2020|EPI_ISL_417917||Malaysia|Kuala_Lumpur||2020-03-20,B.6,97,0,
Malaysia/190300/2020|EPI_ISL_417920||Malaysia|Kuala_Lumpur||2020-03-22,B.6,69,0.87,
Malaysia/MKAK-CL-2020-5045/2020|EPI_ISL_416829||Malaysia|Selangor||2020-02-20,B,90/96,0,
Malaysia/MKAK-CL-2020-5047/2020|EPI_ISL_416866|||||2020-02-20,B,90/98,0,
Malaysia/MKAK-CL-2020-5096/2020|EPI_ISL_416885|||||2020-02-20,A,None,1.69,
Malaysia/MKAK-CL-2020-6430/2020|EPI_ISL_416886||Malaysia|Selangor||2020-02-20,A,72,0.25,
Malaysia/MKAK-CL-2020-7554/2020|EPI_ISL_416907|||||2020-02-20,B,90/96,0.13,
Mexico/CDMX-InDRE_01/2020|EPI_ISL_412972||Mexico|Mexico_City||2020-02-27,B.1,98/100,0,
NanChang/JX216/2020|EPI_ISL_417420||China|NanChang||2020-03-23,B.1.3,99,0,
Nanchang/JX14/2020|EPI_ISL_421243||China|Jiangxi|Nanchang|2020-01-21,A,None,0,
Nanchang/JX149/2020|EPI_ISL_421247||China|Jiangxi|Nanchang|2020-01-27,A,None,0,
Nanchang/JX155/2020|EPI_ISL_421262||China|Jiangxi|Nanchang|2020-01-29,B.4,97,0,
Nanchang/JX174/2020|EPI_ISL_421238||China|Jiangxi|Nanchang|2020-01-29,A,76,0,
Nanchang/JX176/2020|EPI_ISL_421261||China|Jiangxi|Nanchang|2020-01-29,B.4,97/67,0,
Nanchang/JX177/2020|EPI_ISL_421241||China|Jiangxi|Nanchang|2020-01-30,A,None,0,
Nanchang/JX39/2020|EPI_ISL_421248||China|Jiangxi|Nanchang|2020-01-23,A,None,0,
Nanchang/JX90/2020|EPI_ISL_421245||China|Jiangxi|Nanchang|2020-01-25,A,None,0,
Nanchang/JXN3T4/2020|EPI_ISL_421246||China|Jiangxi|Nanchang|2020-02-26,A,None,0,
Nepal/61/2020|EPI_ISL_410301||Nepal|Kathmandu||2020-01-13,B,98,0,
Netherlands/Andel_1365066/2020|EPI_ISL_413564||Netherlands|Andel||2020-03-01,B,90/97,0.69,
Netherlands/Berlicum_1363564/2020|EPI_ISL_413565||Netherlands|Berlicum||2020-02-24,B.1,90,1.71,
Netherlands/Blaricum_1364780/2020|EPI_ISL_413566||Netherlands|Blaricum||2020-03-02,B.1,100,0,
Netherlands/Dalen_1363624/2020|EPI_ISL_413568||Netherlands|Dalen||2020-03-01,B,97,0.69,
Netherlands/Delft_1363424/2020|EPI_ISL_413569||Netherlands|Delft||2020-02-28,B.1,98/95,1.5,
Netherlands/Diemen_1363454/2020|EPI_ISL_413570||Netherlands|Diemen||2020-02-28,B.1,17/69,1.5,
Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571||Netherlands|Eindhoven||2020-03-02,B.1,81,0.68,
Netherlands/Flevoland_1/2020|EPI_ISL_415460||Netherlands|Flevoland||2020-03-09,B.1.18,100,0,
Netherlands/Gelderland_1/2020|EPI_ISL_414423||Netherlands|Gelderland||2020-03-02,B.1,80,0,
Netherlands/Gelderland_1/2020|EPI_ISL_415461||Netherlands|Gelderland||2020-03-10,A.4,98/91,0,
Netherlands/Gelderland_2/2020|EPI_ISL_415462||Netherlands|Gelderland||2020-03-09,B.1.8,99/69,0,1
Netherlands/Gelderland_3/2020|EPI_ISL_415463||Netherlands|Gelderland||2020-03-09,B.1,99,0,
Netherlands/Haarlem_1363688/2020|EPI_ISL_413572||Netherlands|Haarlem||2020-03-01,B.1,99/87,0,
Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573||Netherlands|Hardinxveld_Giessendam||2020-03-02,B,Apr-96,0.01,
Netherlands/Helmond_1363548/2020|EPI_ISL_413574||Netherlands|Helmond||2020-02-29,B.1,77,0.68,
Netherlands/Limburg_2/2020|EPI_ISL_414424||Netherlands|Limburg||2020-03-03,B.1,May-94,0.68,
Netherlands/Limburg_3/2020|EPI_ISL_414425||Netherlands|Limburg||2020-03-03,B.1,79,0.68,
Netherlands/Limburg_4/2020|EPI_ISL_414426||Netherlands|Limburg||2020-03-03,B.3,100,0.68,
Netherlands/Limburg_5/2020|EPI_ISL_414448||Netherlands|Limburg||2020-03-04,B.1,79,0.68,
Netherlands/Limburg_6/2020|EPI_ISL_414427||Netherlands|Limburg||2020-03-03,B,90/96,3.8,
Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576||Netherlands|Loon_op_zand||2020-02-29,B,14/95,1.54,
Netherlands/NA_1/2020|EPI_ISL_415465||Netherlands|||2020-03-10,B.1.18,99/100,0,
Netherlands/NA_10/2020|EPI_ISL_415466||Netherlands|||2020-03-09,B.1.18,22/100,0,
Netherlands/NA_11/2020|EPI_ISL_415467||Netherlands|||2020-03-10,B.1,79,0,
Netherlands/NA_12/2020|EPI_ISL_415468||Netherlands|||2020-03-10,B.1,77,0,
Netherlands/NA_13/2020|EPI_ISL_415469||Netherlands|||2020-03-10,B.1.18,99/100,0,
Netherlands/NA_14/2020|EPI_ISL_415470||Netherlands|||2020-03-10,B.2,99/80,0.4,
Netherlands/NA_15/2020|EPI_ISL_415471||Netherlands|||2020-03-11,B.1,70,0,
Netherlands/NA_16/2020|EPI_ISL_415472||Netherlands|||2020-03-11,B.1,99/98,0,
Netherlands/NA_17/2020|EPI_ISL_415473||Netherlands|||2020-03-09,B.1,99,0,
Netherlands/NA_18/2020|EPI_ISL_415474||Netherlands|||2020-03-09,B.1,99/99,0,
Netherlands/NA_19/2020|EPI_ISL_415475||Netherlands|||2020-03-12,B.1,81,0,
Netherlands/NA_2/2020|EPI_ISL_415476||Netherlands|||2020-03-10,B.1,98/98,0,
Netherlands/NA_20/2020|EPI_ISL_415477||Netherlands|||2020-03-12,B.1,89,1.22,
